date,ukr_actual,ea_mean,counterfactual_svar,gap_svar,oil_shock_ukr,supply_shock_ukr,demand_shock_ukr,demand_shock_ea,treatment_weight
2015-11-01,10.07503228617157,0.22727272727272732,12.821445842883957,-2.746413556712387,-0.8450594897576653,0.9416291653723537,-0.26542983028180334,0.13762612785314546,0.7
2015-12-01,9.204013237418462,0.3909090909090909,11.625088371844281,-2.42107513442582,-0.9562548724250534,0.4481571832068015,0.15904649515214134,1.0782920867020898,0.7
2016-01-01,9.095783293674751,0.4272727272727273,10.05299426363354,-0.9572109699587887,-0.8952389419568884,0.18649339689856134,0.40283655717221534,0.856904323495277,0.45
2016-02-01,8.238449043822648,0.09090909090909091,9.11276625482403,-0.8743172110013813,-0.04452757312902167,-1.0903196546246332,-2.1103785688628434,-2.1204255137518118,0.45
2016-03-01,7.176246403549635,0.07272727272727271,8.205484054987478,-1.0292376514378425,0.755753442834209,-0.33805640508292084,-0.6598379746598966,-0.518257271089269,0.45
2016-04-01,7.707347723686153,0.0090909090909091,8.929100443154441,-1.221752719468288,-0.3740132567677017,-0.8648765728262828,0.618288663808833,-0.2357076598630852,0.45
2016-05-01,9.435850796483503,0.08181818181818185,9.340834620244928,0.09501617623857506,1.06405787690607,-0.7649806802139525,0.7090507498030406,-0.37191825875761275,0.45
2016-06-01,10.977200807701548,0.2545454545454545,9.889691427139248,1.0875093805623006,0.15855386072076483,-0.16131011435132084,0.44511384672153903,0.9026468921153005,0.45
2016-07-01,11.86858394671926,0.3,10.301882590960574,1.5667013557586866,-0.8415162992372794,0.21940707738967435,0.31404690622853626,0.0833421106882822,0.45
2016-08-01,10.635563482376664,0.3909090909090909,8.726939934280166,1.9086235480964984,-0.13817138655691424,0.7264426161458962,-0.7986913114560023,-0.17368777574108682,0.45
2016-09-01,8.886384613090105,0.43636363636363645,6.91145120396486,1.9749334091252448,-0.3399969560813996,0.4707965414637848,-0.6104497296352607,-0.3371293798105963,0.45
2016-10-01,5.923489793686221,0.6454545454545454,5.031141187969876,0.8923486057163448,-0.04031454791523926,0.6586447216616335,-1.2080266066630987,0.09520331732185135,0.45
2016-11-01,5.396507257399219,0.5818181818181818,4.899521958974611,0.49698529842460815,-1.1008472800386506,-0.24722111351389112,0.575910904294665,-0.021083153709520897,0.45
2016-12-01,5.186344730465242,0.9909090909090911,5.360547715961153,-0.17420298549591084,1.4642731748866558,-0.13610506716627105,-0.2122378773616277,0.4382452183782062,0.45
2017-01-01,4.560235535641022,1.6272727272727274,5.302191554864575,-0.7419560192235535,-0.5112497285059097,0.463073812300592,0.013961436506279703,1.5231287793725623,0.45
